label,message,length
0,"['ugh', 'long', 'day', '.', 'i', ""'m"", 'exhausted', '.', 'just', 'want', 'cuddle', 'take', 'nap']",13
1,"['<', 'forwarded', '21870000', '>', 'hi', '-', 'mailbox', 'messaging', 'sms', 'alert', '.', 'you', '4', 'message', '.', 'you', '21', 'match', '.', 'please', 'call', 'back', '09056242159', 'retrieve', 'message', 'match']",26
0,"['they', 'try', '!', 'they', 'get', 'lost', ',', 'fact', '.', 'tee', 'hee']",11
0,"['idk', '.', 'you', 'keep', 'saying', ""'re"", ',', 'since', 'moved', ',', 'keep', 'butting', 'head', 'freedom', 'vs.', 'responsibility', '.', 'and', ""'m"", 'tired', '.', 'i', 'much', 'shit', 'deal', ""'m"", 'barely', 'keeping', 'together', 'get', 'added', '.']",32
0,"['po', 'de', ':', '-', ')', ':', ')', ':', '-', ')', ':', '-', ')', ':', '-', ')', '.', 'no', 'need', 'job', 'aha', '.']",22
0,"['ummmmmaah', 'many', 'many', 'happy', 'return', 'day', 'dear', 'sweet', 'heart', '..', 'happy', 'birthday', 'dear']",13
0,"['sorry', 'i', 'flaked', 'last', 'night', ',', 'shit', ""'s"", 'seriously', 'goin', 'roommate', ',', 'tonight', '?']",14
1,"['last', 'chance', '2', 'claim', 'ur', '£150', 'worth', 'discount', 'vouchers-text', 'yes', '85023', '!', 'savamob-member', 'offer', 'mobile', 't', 'cs', '08717898035', '.', '£3.00', 'sub', '.', '16', '.', 'remove', 'txt', 'x', 'stop']",28
0,"['actually', 'nvm', ',', 'got', 'hella', 'cash', ',', 'still', '&', 'lt', ';', '#', '&', 'gt', ';', 'ish', '?']",17
0,"['huh', 'early', '..', 'then', 'ü', 'dinner', 'outside', 'izzit', '?']",9
0,"['goodmorning', 'sleeping', 'ga', '.']",4
0,"['alright', ',', ""'re"", 'set', ',', 'text', 'man']",7
1,"['great', 'news', '!', 'call', 'freefone', '08006344447', 'claim', 'guaranteed', '£1000', 'cash', '£2000', 'gift', '.', 'speak', 'live', 'operator', 'now', '!']",18
0,"['we', ""'re"", 'getting', 'worried', ',', 'derek', 'taylor', 'already', 'assumed', 'worst']",10
0,"['please', 'dont', 'say', 'like', '.', 'hi', 'hi', 'hi']",8
0,"['sure', ',', 'i', ""'ll"", 'see', 'i', 'come', 'bit']",8
0,"['i', 'askd', 'u', 'question', 'hour', '.', 'its', 'answer']",8
0,"['new', 'car', 'house', 'parent', '.', ':', ')', 'new', 'job', 'hand', ':', ')']",12
0,"['babe', '?', 'i', 'lost', '...', 'will', 'try', 'rebooting', '?']",9
0,"['i', ""'ll"", 'get', '3', ',', 'unless', 'guy', 'want', 'come', 'time', 'sooner']",11
0,"['u', 'attend', 'ur', 'driving', 'lesson', 'many', 'time', 'wk', 'n', 'day', '?']",11
0,"['fine', '.', 'do', 'remember', '.']",5
0,"['he', 'like', 'v', 'shock', 'leh', '.', 'cos', 'telling', 'shuhui', 'like', 'telling', 'leona', 'also', '.', 'like', 'dat', 'almost', 'know', 'liao', '.', 'he', 'got', 'ask', 'abt', 'ur', 'reaction', 'lor', '.']",28
0,"['talk', 'with', 'yourself', 'atleast', 'once', 'in', 'a', 'day', '...', '!', '!', '!', 'otherwise', 'you', 'will', 'miss', 'your', 'best', 'friend', 'in', 'this', 'world', '...', '!', '!', '!', '-shakespeare-', 'shesil', '&', 'lt', ';', '#', '&', 'gt', ';']",35
0,"['do', ""n't"", 'look', 'back', 'building', 'coat', ""n't"", 'want', 'get', 'sick', '.', 'just', 'hurry', 'home', 'wear', 'coat', 'gym', '!', '!', '!']",20
0,"['frnd', 'juz', 'word', '.....', 'merely', 'relationship', '.....', 'silent', 'promise', 'say', '...', '``', 'i', 'you', '``', 'wherevr', '..', 'whenevr', '..', 'forevr', '...', 'gudnyt', 'dear', '..']",24
0,"['i', 'know', 'need', 'get', 'hotel', '.', 'i', 'got', 'invitation', 'apologise', '.', 'cali', 'sweet', 'come', 'english', 'bloke', ""'s"", 'weddin']",18
0,"['thought', 'could', 'go', 'dinner', '.', 'i', ""'ll"", 'treat', '!', 'seem', 'ok', '?']",12
0,"['talk', 'g', 'x']",3
0,"['yes', 'fine']",2
0,"['im', 'gonnamissu', 'so', 'much', '!', '!', 'i', 'would', 'say', 'il', 'send', 'u', 'a', 'postcard', 'buttheres', 'aboutas', 'much', 'chance', 'of', 'merememberin', 'asthere', 'is', 'ofsi', 'not', 'breakin', 'his', 'contract', '!', '!', 'luv', 'yaxx']",31
0,"['alrite', 'sam', 'its', 'nic', 'just', 'checkin', 'that', 'this', 'is', 'ur', 'number-so', 'is', 'it', '?', 't.b', '*']",16
0,"['oh', 'yeah', '!', 'and', 'diet', 'flew', 'window']",7
0,"['haha', ',', 'friend', 'tyler', 'literally', 'asked', 'could', 'get', 'dubsack']",9
0,"['it', 'could', 'work', ',', ""'ll"", 'reach', 'consensus', 'next', 'meeting']",9
0,"['not', 'yet', 'chikku', '..', 'wat', 'abt', 'u', '?']",8
0,"['lol', 'real', '.', 'she', 'told', 'dad', 'i', 'cancer']",8
0,"['i', 'askd', 'u', 'question', 'hour', '.', 'its', 'answer']",8
1,"['you', 'winner', 'specially', 'selected', 'receive', '£1000', 'cash', '£2000', 'award', '.', 'speak', 'live', 'operator', 'claim', 'call', '087147123779am-7pm', '.', 'cost', '10p']",19
0,"['i', 'thought', ""'d"", 'get', 'watch', ',', 'co', 'thats', 'kind', 'thing', 'u', 'get4an18th', '.', 'and', 'love', 'much', '!']",17
0,"['sweetheart', ',', 'hope', 'kind', 'day', '!', 'have', 'one', 'load', 'reason', 'smile', '.', 'biola']",13
0,"['i', 'hospital', 'da', '.', '.', 'i', 'return', 'home', 'evening']",9
0,"['ok', ""'m"", 'coming', 'home', '.']",5
1,"['win', 'year', 'supply', 'cds', '4', 'store', 'ur', 'choice', 'worth', '£500', '&', 'enter', '£100', 'weekly', 'draw', 'txt', 'music', '87066', 'ts', '&', 'cs', 'www.ldew.com.subs16+1win150ppmx3']",22
0,"['i', 'tirupur', '.', 'call', 'da', '.']",6
0,"['probably', ',', 'want', 'pick', '?']",5
0,"['what', 'u', 'talking', 'bout', 'early', 'morning', '?', 'it', ""'s"", 'almost', 'noon', '!']",12
0,"['can', 'plz', 'tell', 'an', '.', 'bslvyl', 'sent', 'via', 'fullonsms.com']",9
0,"['i', 'though', 'shd', 'go', 'n', 'fun', 'bar', 'town', 'something', '–', 'sound', 'ok', '?']",13
0,"['i', 'ask', 'u', 'meeting', 'da', 'ge', 'tmr', 'nite', '...']",9
0,"['when', 'u', 'wana', 'see']",4
0,"['then', 'special', '?']",3
1,"['as', 'registered', 'optin', 'subscriber', 'ur', 'draw', '4', '£100', 'gift', 'voucher', 'entered', 'receipt', 'correct', 'an', '80062', 'whats', 'no1', 'bbc', 'chart']",19
1,"['freemsg', '>', 'fav', 'xmas', 'tones', '!', 'reply', 'real']",8
0,"['awesome', ',', 'text', ""'re"", 'restocked']",5
0,"['i', 'love', 'working', 'home', ':', ')']",6
0,"['have', 'good', 'trip', '.', 'watch', '.', 'remember', 'get', 'back', 'must', 'decide', 'easter', '.']",13
0,"['no', 'got', 'new', 'job', 'bar', 'airport', 'satsgettin', '4.47per', 'hour', 'mean', 'lie', '!', 'keep', 'touch']",14
0,"['nothin', 'come', 'mind', '.', 'ü', 'help', 'buy', 'hanger', 'lor', '.', 'ur', 'laptop', 'heavy', '?']",14
0,"['i', 'love', 'as', '!', 'do', 'enjoy', 'doggy', 'style', '?', ':', ')']",11
0,"['hi', ',', '?', 'we', ""'re"", ""'re"", 'keen', 'go', 'kind', 'feel', ""n't"", 'go', 'tomo', ',', ""n't"", 'mind', '?']",17
0,"['haha', 'awesome', ',', 'omw', 'back']",5
0,"['tell', 'something', '.', 'thats', 'okay', '.']",6
0,"['i', ""'m"", 'done', '...']",4
0,"['either', 'way', 'work', '.', 'i', '&', 'lt', ';', '#', '&', 'gt', ';', 'year', 'old', '.', 'hope', 'doesnt', 'bother', '.']",19
0,"['sad', 'story', 'man', '-', 'last', 'week', ""b'day"", '.', 'my', 'wife', ""did'nt"", 'wish', '.', 'my', 'parents', 'forgot', 'n', 'kids', '.', 'i', 'went', 'work', '.', 'even', 'colleagues', 'wish', '.']",27
1,"['you', 'won', 'guaranteed', '£1000', 'cash', '£2000', 'prize', '.', 'to', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', '08714712412', '10am-7pm', 'cost', '10p']",20
0,"['hey', 'chief', ',', 'give', 'bell', 'get', '.', 'need', 'talk', 'royal', 'visit', '1st', 'june', '.']",14
0,"['good', 'morning', 'dear', '...........', 'have', 'great', '&', 'amp', ';', 'successful', 'day', '.']",12
0,"['mind', 'blastin', '..', 'no', 'tsunamis', 'occur', '..', 'rajnikant', 'stopped', 'swimming', 'indian', 'ocean', '..', ':', '-d']",15
0,"['chinatown', 'got', 'porridge', ',', 'claypot', 'rice', ',', 'yam', 'cake', ',', 'fishhead', 'beehoon', '...', 'either', 'eat', 'cheap', 'den', 'go', 'cafe', 'n', 'tok', 'go', 'nydc', 'somethin', '...']",25
0,"['how', 'come', 'u', 'got', 'nothing', '?']",6
0,"['sounds', 'good', ',', 'keep', 'posted']",5
0,"['or', 'u', 'ask', 'next', 'sat', '.', 'if', 'make', ""'m"", 'ok', 'lor', '.']",12
0,"['hhahhaahahah', 'rofl', 'wtf', 'nig', 'leonardo', 'room', 'something']",7
0,"['the', 'beauty', 'life', 'next', 'second', '..', 'hide', 'thousand', 'secret', '.', 'i', 'wish', 'every', 'second', 'wonderful', 'ur', 'life', '...', '!', '!', 'gud', 'n8']",22
1,"['1st', 'wk', 'free', '!', 'gr8', 'tone', 'str8', '2', 'u', 'wk', '.', 'txt', 'nokia', 'on', '8007', 'classic', 'nokia', 'tone', 'hit', 'on', '8007', 'polys', '.', 'nokia/150p', 'poly/200p', '16+']",26
0,"['happy', 'sad', ',', 'one', 'thing', 'past', 'is-', '``', 'its', ""''"", 'good', 'morning', ':', '-', ')', ':', '-', ')', '.']",19
0,"['jus', 'finish', 'bathing', '...']",4
0,"['its', 'ok', 'chikku', ',', '1', 'favourite', 'song', '..', ':', '-', ')']",11
0,"['living', 'simple', '..', 'loving', 'also', 'simple', '..', 'laughing', 'simple', '..', 'winning', 'tooo', 'simple', '..', 'but', ',', 'being', ""'simple"", ""'"", 'difficult', '...', ';', '-', ')', ':', '-', ')']",27
0,"['ever', 'green', 'quote', 'ever', 'told', 'jerry', 'cartoon', '``', 'a', 'person', 'who', 'irritates', 'u', 'always', 'is', 'one', 'who', 'loves', 'u', 'vry', 'much', 'but', 'fails', 'express', 'it', '...', '!', '..', '!', '!', ':', '-', ')', ':', '-', ')', 'gud', 'nyt']",38
0,"['once', 'fishrman', 'woke', 'early', 'mrng', '.', 'it', 'dark', '.', 'he', 'waited', '&', 'amp', ';', 'found', 'sack', 'ful', 'stone', '.', 'he', 'strtd', 'throwin', 'thm', 'in2', 'sea', '2', 'pas', 'time', '.', 'atlast', 'jus', '1stone', ',', 'sun', 'rose', '&', 'amp', ';', 'found', 'tht', 'r', 'nt', 'stone', ',', 'diamond', '.', 'moral', ':', ""''"", 'dont', 'wake', 'early', 'mrng', ""''"", 'good', 'night']",56
0,"['dont', 'make', 'ne', 'plan', 'nxt', 'wknd', 'coz', 'want', 'u', 'come', 'ok']",11
0,"['my', 'darling', 'sister', '.', 'how', '.', 'when', ""'s"", 'school', 'resuming', '.', 'is', 'minimum', 'wait', 'period', 'reapply', '?', 'do', 'take', 'care']",20
0,"['*', 'will', 'september', '!']",4
0,"['k', ',', 'fyi', 'i', ""'m"", 'back', 'parent', ""'"", 'place', 'south', 'tampa', 'i', 'might', 'need', 'deal', 'somewhere', 'else']",17
0,"['nope', 'watching', 'tv', 'home', '...', 'not', 'going', '.', 'v', 'bored', '...']",11
0,"['wot', 'u', 'up', '2', 'j', '?']",6
0,"['yeah', 'jay', ""'s"", 'sort', 'fucking', 'retard']",6
0,['alrite'],1
0,"['nice', 'line', 'said', 'broken', 'heart-', 'plz', ""n't"", 'cum', '1', 'time', 'infront', '...', 'other', 'wise', 'i', 'trust', 'u', '...', 'good', '9t', ':', ')']",22
0,"['oh', 'yeah', 'i', 'forgot', '.', 'u', 'take', '2', 'shopping', '.']",10
0,"['wrong', 'phone', '!', 'this', 'phone', '!', 'i', 'answer', 'one', 'assume', 'people', ""n't"", 'well']",13
0,"['i', 'dont', 'file', 'bag', '..', 'work', 'called', 'me.i', ""'ll"", 'tell', 'find', 'anything', 'room', '.']",14
0,"['company', 'good.environment', 'terrific', 'food', 'really', 'nice', ':', ')']",8
0,"['i', ""'m"", 'sure', 'still', 'available', 'though']",6
0,"['mmmmm', '...', 'i', 'loved', 'waking', 'word', 'morning', '!', 'i', 'miss', ',', 'love', '.', 'i', 'hope', 'day', 'go', 'well', 'happy', '.', 'i', 'wait', 'u', 'together']",24
0,"['no', 'one', 'interested', '.', 'may', 'business', 'plan', '.']",8
0,"['oh', 'shut', '.', 'omg', 'yesterday', 'i', 'dream', 'i', '2', 'kid', 'boy', '.', 'i', 'pissed', '.', 'not', 'kid', 'boy', '.', 'i', 'even', 'told', 'mark', 'dream', 'changing', 'diaper', 'cause', 'i', ""'m"", 'getting', 'owed', 'face', '.']",33
0,"['my', 'slave', '!', 'i', 'want', 'take', '2', '3', 'picture', 'today', 'bright', 'light', 'cell', 'phone', '!', 'bright', 'light', '!']",18
0,"['1', ')', 'go', 'write', 'msg', '2', ')', 'put', 'dictionary', 'mode', '3', ')', 'cover', 'screen', 'hand', ',', '4', ')', 'press', '&', 'lt', ';', '#', '&', 'gt', ';', '.', '5', ')', 'gently', 'remove', 'ur', 'hand', '..', 'its', 'interesting', '..', ':', ')']",39
0,"['wish', '!']",2
0,"['for', 'information', ',', 'ikea', 'spelled', 'cap', '.', 'that', 'yelling', '.', 'thought', 'left', ',', 'sitting', 'bed', 'among', 'mess', 'came', '.', 'said', 'going', 'got', 'home', 'class', '.', 'please', ""n't"", 'try', 'bullshit', '.', 'it', 'make', 'want', 'listen', 'less', '.']",36
0,"['yeah', 'probs', '-', 'last', 'night', 'obviously', 'catching', '...', 'speak', 'soon']",10
0,"['same', ',', 'i', 'consider', 'wall', 'bunker', 'shit', 'important', 'i', 'never', 'play', 'peaceful', 'i', 'guess', 'place', 'high', 'enough', ""n't"", 'matter']",19
0,"['message', ':', 'text', 'missing', '*', 'sender', ':', 'name', 'missing', '*', '*', 'number', 'missing', '*', 'sent', ':', 'date', 'missing', '*', 'missing', 'u', 'lot', 'thats', 'everything', 'missing', 'sent', 'via', 'fullonsms.com']",28
0,"['yetunde', ""'m"", 'class', 'run', 'water', 'make', 'ok.', 'pls', '.']",9
0,"['sweet', ',', 'may', 'may', 'go', '4u', 'meet', 'carlos', 'gauge', 'patty', ""'s"", 'interest']",12
1,"['www.applausestore.com', 'monthlysubscription', '@', '50p/msg', 'max6/month', 't', '&', 'csc', 'web', 'age16', '2stop', 'txt', 'stop']",13
0,"['no', 'gifts', '!', '!', 'you', 'trying', 'get', 'throw', 'cliff', 'something', '?']",11
0,"['sorry', ',', 'i', ""'ll"", 'call', 'later']",6
0,"['so', 'gd', 'got', 'free', 'ice', 'cream', '...', 'i', 'oso', 'wan', '...']",11
0,"['pls', 'help', 'tell', 'sura', ""'m"", 'expecting', 'battery', 'hont', '.', 'and', 'pls', 'send', 'message', 'download', 'movie', '.', 'thanks']",17
0,"['here', 'got', 'lot', 'hair', 'dresser', 'fr', 'china', '.']",8
0,"['when', 'guy', 'leaving', '?']",4
0,"['yes', '..', 'gauti', 'sehwag', 'odi', 'series', '.']",7
0,"['do', 'always', 'celebrate', 'ny', ""'s"", 'family', '?']",7
0,"['the', 'fact', ""'re"", 'cleaning', 'show', 'know', ""'m"", 'upset', '.', 'your', 'priority', 'constantly', '``', 'want', ',', ""''"", '``', 'need', '.', ""''""]",20
0,"['there', 'size', 'elephant', 'tablet', '&', 'u', 'shove', 'um', 'ur', 'as', '!', '!']",12
0,"['now', 'get', 'step', '2', 'outta', 'way', '.', 'congrats', '.']",9
0,"['how', 'u', 'doin', 'baby', 'girl', '?', '?', 'hope', 'u', 'okay', 'every', 'time', 'i', 'call', 'ure', 'phone', '!', 'i', 'miss', 'u', 'get', 'touch']",22
0,"['say', 'slowly.', '?', 'god', ',', 'i', 'love', 'you', '&', 'amp', ';', 'i', 'need', 'you', ',', 'clean', 'my', 'heart', 'with', 'your', 'blood.send', 'ten', 'special', 'people', '&', 'amp', ';', 'u', 'c', 'miracle', 'tomorrow', ',', ',', 'pls', ',', 'pls', '...']",37
1,"['congrats', '!', '2', 'mobile', '3g', 'videophones', 'r', '.', 'call', '09061744553', '!', 'videochat', 'wid', 'ur', 'mate', ',', 'play', 'java', 'game', ',', 'dload', 'polyh', 'music', ',', 'noline', 'rentl', '.', 'bx420', '.', 'ip4', '.', '5we', '.', '150pm']",34
0,"['yep', ',', 'pretty', 'sculpture']",4
0,"['actually', ""'m"", 'waiting', '2', 'week', 'start', 'putting', 'ad', '.']",9
0,"['i', 'idea']",2
0,"['yeah', 'usual', 'guy', ""'s"", 'town', ""'re"", 'definitely', 'people', 'around', 'i', 'know']",11
0,"['orh', 'tot', 'u', 'say', 'still', 'dun', 'believe', '.']",8
0,"['hey', '!', 'glad', 'u', 'r', 'better', '.', 'i', 'hear', 'u', 'treated', 'urself', 'digi', 'cam', ',', 'good', '?', 'we', 'r', '9pm', '.', 'have', 'fab', 'new', 'year', ',', 'c', 'u', 'coupla', 'wks', '!']",31
0,"['i', 'want', 'inside', 'every', 'night', '...']",6
0,"['better', '.', 'made', 'friday', 'stuffed', 'like', 'pig', 'yesterday', '.', 'now', 'i', 'feel', 'bleh', '.', 'but', 'least', 'writhing', 'pain', 'kind', 'bleh', '.']",21
0,"['me', 'watching', 'surya', 'movie', '.', '.', '.after', '6', 'pm', 'vijay', 'movie', 'pokkiri']",12
0,"['haha', 'awesome', ',', 'minute']",4
0,"['funny', 'fact', 'nobody', 'teach', 'volcano', '2', 'erupt', ',', 'tsunami', '2', 'arise', ',', 'hurricane', '2', 'sway', 'aroundn', '1', 'teach', 'hw', '2', 'choose', 'wife', 'natural', 'disaster', 'happens']",25
0,"['how', '.', 'wish', 'great', 'semester']",5
0,"['like', 'spoiled', '?', ':', ')']",5
0,"['yeah', ',', 'gang', 'ready']",4
0,"['aight', 'pick', ',', 'open', 'tonight', '?']",6
1,"['u', 'win', '£100', 'music', 'gift', 'vouchers', 'every', 'week', 'starting', 'now', 'txt', 'word', 'draw', '87066', 'tscs', 'www.ldew.com', 'skillgame,1winaweek', ',', 'age16.150ppermesssubscription']",19
0,"['oh', 'ho', '.', 'is', 'first', 'time', 'u', 'use', 'type', 'word']",10
1,"['your', 'account', 'credited', '500', 'free', 'text', 'messages', '.', 'to', 'activate', ',', 'txt', 'word', ':', 'credit', 'no', ':', '80488', 't', '&', 'cs', 'www.80488.biz']",22
0,"['i', 'said', 'okay', '.', 'sorry']",5
0,"['would', 'really', 'appreciate', 'call', '.', 'just', 'need', 'someone', 'talk', '.']",10
0,"['he', 'need', 'stop', 'going', 'bed', 'make', 'fucking', 'dealing']",8
1,"['3', 'free', 'tarot', 'texts', '!', 'find', 'love', 'life', '!', 'try', '3', 'for', 'free', '!', 'text', 'chance', '85555', '16', '!', 'after', '3', 'free', ',', 'msgs', '£1.50']",25
1,"['call', '08702490080', '-', 'tell', 'u', '2', 'call', '09066358152', 'claim', '£5000', 'prize', '.', 'u', '2', 'enter', 'ur', 'mobile', '&', 'personal', 'detail', '@', 'prompt', '.', 'careful', '!']",25
0,"['dear', 'got', 'train', 'seat', 'mine', 'lower', 'seat']",7
0,"['ill', 'b', 'down', 'soon']",4
0,"['cool', '.', 'we', 'fun', 'practicing', 'making', 'baby', '!']",8
0,"['i', ',', 'think', '.', 'you', ""n't"", 'need', 'going', 'late', 'school', 'night', '.', 'especially', 'one', 'class', 'one', 'missed', 'last', 'wednesday', 'probably', 'failed', 'test', 'friday']",23
0,"['aight', ',', 'close', 'still', 'around', 'alex', ""'s"", 'place', '?']",9
0,"['good', 'morning', 'princess', '!', 'how', '?']",6
0,"['friendship', 'poem', ':', 'dear', 'o', 'dear', 'u', 'r', 'not', 'near', 'but', 'i', 'can', 'hear', 'dont', 'get', 'fear', 'live', 'with', 'cheer', 'no', 'more', 'tear', 'u', 'r', 'always', 'dear', '.', 'gud', 'ni8']",30
1,"['thanks', 'ringtone', 'order', ',', 'reference', 'number', 'x49', '.', 'your', 'mobile', 'charged', '4.50', '.', 'should', 'tone', 'arrive', 'please', 'call', 'customer', 'service', '09065989182', '.', 'from', ':', '[', 'colour=red', ']', 'text', '[', '/colour', ']', 'txtstar']",32
1,"['buy', 'space', 'invaders', '4', 'chance', '2', 'win', 'orig', 'arcade', 'game', 'console', '.', 'press', '0', 'games', 'arcade', '(', 'std', 'wap', 'charge', ')', 'see', 'o2.co.uk/games', '4', 'terms', '+', 'setting', '.', 'no', 'purchase']",30
0,"['that', ""'s"", 'i', 'love', 'hear', ':', 'v', 'see', 'sundayish', ',']",10
0,"['yeah', ""'s"", 'impression', 'i', 'got']",5
0,"['no', 'blanket', 'sufficient', ',', 'thx']",5
0,"['we', 'okay', '.', 'going', 'sleep', '.', 'later']",7
0,"['i', 'lov', 'line', ':', '``', 'hurt', 'truth', ',', 'i', ""n't"", 'mind', ',', 'wil', 'tolerat.bcs', 'ur', 'someone', '.....', 'but', ',', 'never', 'comfort', 'lie', ""''"", 'gud', 'ni8', 'sweet', 'dream']",27
0,"['wait', '.', 'i', 'msg', '&', 'lt', ';', '#', '&', 'gt', ';', 'min', '.']",13
0,"['he', 'say', ""'ll"", 'give', 'call', 'friend', ""'s"", 'got', 'money', ""'s"", 'definitely', 'buying', 'end', 'week']",14
0,"['hi', ',', 'please', 'get', '&', 'lt', ';', '#', '&', 'gt', ';', 'dollar', 'loan', '.', 'i.ll', 'pay', 'back', 'mid', 'february', '.', 'pls', '.']",22
0,"['r', 'ü', 'comin', 'back', 'dinner', '?']",6
0,"['its', 'like', 'hotel', 'dusk', 'game', 'think', '.', 'you', 'solve', 'puzzle', 'area', 'thing']",12
1,"['tell', 'u', '2', 'call', '09066358152', 'claim', '£5000', 'prize', '.', 'u', '2', 'enter', 'ur', 'mobile', '&', 'personal', 'detail', '@', 'prompt', '.', 'careful', '!']",22
0,"['company', 'good.environment', 'terrific', 'food', 'really', 'nice', ':', ')']",8
0,"['jay', 'snickering', 'tell', 'x', 'totally', 'fucking', 'chord', 'speak']",8
0,"['hello', 'baby', ',', 'get', 'back', 'mom', ""'s"", '?', 'are', 'setting', 'computer', '?', 'filling', 'belly', '?', 'how', 'go', 'loverboy', '?', 'i', 'miss', 'already', '...', '*', 'sigh', '*']",26
0,"['i', 'think', 'go', 'honesty', 'road', '.', 'call', 'bank', 'tomorrow', '.', 'its', 'tough', 'decision', 'make', 'u', 'great', 'people', '.']",18
0,"['what', 'eat', 'fo', 'lunch', 'senor']",5
0,"['i', ""'m"", 'fine', '.', 'hope', 'also']",6
0,"['jus', 'came', 'back', 'fr', 'lunch', 'wif', 'si', '.', 'u', 'leh', '?']",11
0,"['i', ""'m"", 'ok.', 'will', 'part', 'tomorrow']",6
0,"[':', '(', '....']",3
0,"['how', 'much', 'cost', 'approx', '.', 'per', 'month', '.']",8
0,"['ok', '.', 'i', 'ask', 'abt', 'e', 'movie', '.', 'u', 'wan', 'ktv', 'oso', '?']",13
0,"['roger', '.', 'we', '‘', 'probably', 'going', 'rem', '20']",8
0,"['yunny', '...', 'i', ""'m"", 'goin', 'late']",6
0,"['can', 'ü', 'send', 'copy', 'da', 'report', '?']",7
0,"['total', 'video', 'converter', 'free', 'download', 'type', 'google', 'search', ':', ')']",10
0,"['i', ""'ll"", 'sch', 'fr', '4-6', '...', 'i', 'dun', 'haf', 'da', 'book', 'sch', '...', 'it', ""'s"", 'home', '...']",17
